date,kota_pct,nongsa_pct,is_simulated,is_forecast,kota_lower,kota_upper,nongsa_lower,nongsa_upper
2025-08-26,90.57,75.11,True,False,,,,
2025-08-27,90.45,74.93,True,False,,,,
2025-08-28,90.34,74.74,True,False,,,,
2025-08-29,90.26,74.57,True,False,,,,
2025-08-30,90.19,74.41,True,False,,,,
2025-08-31,90.08,74.26,True,False,,,,
2025-09-01,90.2,74.47,True,False,,,,
2025-09-02,90.11,75.09,True,False,,,,
2025-09-03,90.26,75.33,True,False,,,,
2025-09-04,90.24,75.51,True,False,,,,
2025-09-05,90.35,75.32,True,False,,,,
2025-09-06,90.74,75.2,True,False,,,,
2025-09-07,90.68,75.09,True,False,,,,
2025-09-08,90.78,75.12,True,False,,,,
2025-09-09,90.69,74.93,True,False,,,,
2025-09-10,90.79,74.95,True,False,,,,
2025-09-11,90.67,75.56,True,False,,,,
2025-09-12,90.63,75.79,True,False,,,,
2025-09-13,90.51,75.74,True,False,,,,
2025-09-14,89.96,75.97,True,False,,,,
2025-09-15,90.01,75.85,True,False,,,,
2025-09-16,89.49,76.07,True,False,,,,
2025-09-17,89.62,76.07,True,False,,,,
2025-09-18,89.75,76.07,True,False,,,,
2025-09-19,89.88,76.16,True,False,,,,
2025-09-20,89.87,76.02,True,False,,,,
2025-09-21,89.81,75.89,True,False,,,,
2025-09-22,89.75,76.1,True,False,,,,
2025-09-23,89.87,75.71,True,False,,,,
2025-09-24,89.8,75.93,True,False,,,,
2025-09-25,89.73,75.72,True,False,,,,
2025-09-26,89.79,75.56,True,False,,,,
2025-09-27,90.46,75.41,True,False,,,,
2025-09-28,90.35,75.64,True,False,,,,
2025-09-29,90.39,75.81,True,False,,,,
2025-09-30,90.29,76.03,True,False,,,,
2025-10-01,90.75,75.82,True,False,,,,
2025-10-02,90.71,75.82,True,False,,,,
2025-10-03,90.73,77.14,True,False,,,,
2025-10-04,91.38,76.72,True,False,,,,
2025-10-05,91.45,76.57,True,False,,,,
2025-10-06,91.31,76.42,True,False,,,,
2025-10-07,91.67,76.64,True,False,,,,
2025-10-08,91.73,76.48,True,False,,,,
2025-10-09,91.8,76.33,True,False,,,,
2025-10-10,91.79,76.32,True,False,,,,
2025-10-11,91.21,76.1,True,False,,,,
2025-10-12,91.16,76.68,True,False,,,,
2025-10-13,90.6,76.45,True,False,,,,
2025-10-14,91.04,76.43,True,False,,,,
2025-10-15,90.95,76.41,True,False,,,,
2025-10-16,90.83,76.26,True,False,,,,
2025-10-17,90.72,76.17,True,False,,,,
2025-10-18,90.17,77.48,True,False,,,,
2025-10-19,89.64,77.3,True,False,,,,
2025-10-20,89.56,77.48,True,False,,,,
2025-10-21,89.98,78.01,True,False,,,,
2025-10-22,90.13,77.74,True,False,,,,
2025-10-23,90.03,77.52,True,False,,,,
2025-10-24,89.95,77.26,True,False,,,,
2025-10-25,90.11,77.45,True,False,,,,
2025-10-26,90.18,77.27,True,False,,,,
2025-10-27,90.3,77.4,True,False,,,,
2025-10-28,90.41,77.17,True,False,,,,
2025-10-29,90.45,76.75,True,False,,,,
2025-10-30,91.1,76.6,True,False,,,,
2025-10-31,91.22,76.4,True,False,,,,
2025-11-01,91.3,76.33,True,False,,,,
2025-11-02,91.38,76.2,True,False,,,,
2025-11-03,91.46,75.98,True,False,,,,
2025-11-04,91.47,75.86,True,False,,,,
2025-11-05,91.89,75.71,True,False,,,,
2025-11-06,91.81,75.71,True,False,,,,
2025-11-07,91.74,73.51,True,False,,,,
2025-11-08,91.84,73.8,True,False,,,,
2025-11-09,91.9,73.7,True,False,,,,
2025-11-10,91.76,73.98,True,False,,,,
2025-11-11,91.64,74.04,True,False,,,,
2025-11-12,91.45,74.05,True,False,,,,
2025-11-13,91.34,73.97,True,False,,,,
2025-11-14,91.38,73.97,True,False,,,,
2025-11-15,91.8,73.83,True,False,,,,
2025-11-16,91.8,74.12,True,False,,,,
2025-11-17,91.63,74.13,True,False,,,,
2025-11-18,91.99,73.98,True,False,,,,
2025-11-19,91.4,73.65,True,False,,,,
2025-11-20,92.03,73.94,True,False,,,,
2025-11-21,91.97,74.21,True,False,,,,
2025-11-22,91.83,74.16,True,False,,,,
2025-11-23,91.82,74.06,True,False,,,,
2025-11-24,92.23,73.96,True,False,,,,
2025-11-25,92.21,74.24,True,False,,,,
2025-11-26,92.3,74.17,True,False,,,,
2025-11-27,92.35,74.43,True,False,,,,
2025-11-28,92.33,74.69,True,False,,,,
2025-11-29,92.38,74.89,True,False,,,,
2025-11-30,92.4,74.79,True,False,,,,
2025-12-01,92.21,74.94,True,False,,,,
2025-12-02,92.07,74.97,True,False,,,,
2025-12-03,92.41,75.14,True,False,,,,
2025-12-04,91.81,74.78,True,False,,,,
2025-12-05,91.69,74.44,True,False,,,,
2025-12-06,92.03,74.48,True,False,,,,
2025-12-07,91.45,74.14,True,False,,,,
2025-12-08,90.88,73.81,True,False,,,,
2025-12-09,90.32,73.49,True,False,,,,
2025-12-10,90.2,73.56,True,False,,,,
2025-12-11,90.59,73.63,True,False,,,,
2025-12-12,90.45,73.32,True,False,,,,
2025-12-13,90.37,73.51,True,False,,,,
2025-12-14,89.83,73.2,True,False,,,,
2025-12-15,99.52,100.9,False,False,,,,
2025-12-16,99.83,100.75,False,False,,,,
2025-12-17,100.13,100.6,False,False,,,,
2025-12-18,100.44,100.45,False,False,,,,
2025-12-19,100.74,100.3,False,False,,,,
2025-12-20,100.58,100.27,False,False,,,,
2025-12-21,100.41,100.23,False,False,,,,
2025-12-22,100.25,100.2,False,False,,,,
2025-12-23,100.03,100.2,False,False,,,,
2025-12-24,99.82,100.2,False,False,,,,
2025-12-25,99.2,99.67,False,False,,,,
2025-12-26,98.58,99.14,False,False,,,,
2025-12-27,97.96,98.61,False,False,,,,
2025-12-28,97.34,98.08,False,False,,,,
2025-12-29,96.72,97.55,False,False,,,,
2025-12-30,96.1,97.02,False,False,,,,
2025-12-31,95.48,96.49,False,False,,,,
2026-01-01,94.86,95.96,False,False,,,,
2026-01-02,94.24,95.43,False,False,,,,
2026-01-03,93.62,94.9,False,False,,,,
2026-01-04,93.99,95.33,False,False,,,,
2026-01-05,94.36,95.76,False,False,,,,
2026-01-06,94.73,96.19,False,False,,,,
2026-01-07,95.1,96.62,False,False,,,,
2026-01-08,95.47,97.05,False,False,,,,
2026-01-09,95.84,97.48,False,False,,,,
2026-01-10,96.22,97.91,False,False,,,,
2026-01-11,96.59,98.34,False,False,,,,
2026-01-12,96.96,98.77,False,False,,,,
2026-01-13,97.33,99.2,False,False,,,,
2026-01-14,97.17,99.04,False,False,,,,
2026-01-15,97.01,98.89,False,False,,,,
2026-01-16,96.86,98.73,False,False,,,,
2026-01-17,96.7,98.57,False,False,,,,
2026-01-18,96.55,98.41,False,False,,,,
2026-01-19,96.39,98.26,False,False,,,,
2026-01-20,96.23,98.1,False,False,,,,
2026-01-21,96.04,97.9,False,False,,,,
2026-01-22,95.8,97.7,False,False,,,,
2026-01-23,95.62,97.5,False,False,,,,
2026-01-24,95.43,97.27,False,False,,,,
2026-01-25,95.25,97.03,False,False,,,,
2026-01-26,95.06,96.8,False,False,,,,
2026-01-27,94.9,96.57,False,False,,,,
2026-01-28,94.74,96.35,False,False,,,,
2026-01-29,94.59,96.12,False,False,,,,
2026-01-30,94.43,95.9,False,False,,,,
2026-01-31,93.09,93.55,False,False,,,,
2026-02-01,91.74,91.2,False,False,,,,
2026-02-02,92.31,92.37,False,False,,,,
2026-02-03,92.88,93.53,False,False,,,,
2026-02-04,93.45,94.7,False,False,,,,
2026-02-05,93.32,94.4,False,False,,,,
2026-02-06,93.18,94.1,False,False,,,,
2026-02-07,93.02,93.83,False,False,,,,
2026-02-08,92.85,93.57,False,False,,,,
2026-02-09,92.69,93.3,False,False,,,,
2026-02-10,92.52,93.03,False,False,,,,
2026-02-11,92.36,92.77,False,False,,,,
2026-02-12,92.19,92.5,False,False,,,,
2026-02-13,91.96,92.2,False,False,,,,
2026-02-14,91.76,91.9,False,False,,,,
2026-02-15,91.55,91.6,False,False,,,,
2026-02-16,91.35,91.3,False,False,,,,
2026-02-17,91.41,91.25,False,False,,,,
2026-02-18,91.48,91.2,False,False,,,,
2026-02-19,93.13,91.45,False,False,,,,
2026-02-20,94.78,91.7,False,False,,,,
2026-02-21,94.71,91.45,False,False,,,,
2026-02-22,94.65,91.2,False,False,,,,
2026-02-23,94.58,90.95,False,False,,,,
2026-02-24,94.52,90.7,False,False,,,,
2026-02-25,94.45,90.5,False,False,,,,
2026-02-26,94.64,90.25,False,False,,,,
2026-02-27,94.84,90.0,False,False,,,,
2026-02-28,94.73,89.72,False,False,,,,
2026-03-01,94.61,89.44,False,False,,,,
2026-03-02,94.5,89.15,False,False,,,,
2026-03-03,94.39,88.87,False,False,,,,
2026-03-04,94.27,88.59,False,False,,,,
2026-03-05,94.16,88.31,False,False,,,,
2026-03-06,94.04,88.03,False,False,,,,
2026-03-07,93.93,87.75,False,False,,,,
2026-03-08,93.82,87.46,False,False,,,,
2026-03-09,93.7,87.18,False,False,,,,
2026-03-10,93.59,86.9,False,False,,,,
2026-03-11,93.42,86.54,False,False,,,,
2026-03-12,93.24,86.19,False,False,,,,
2026-03-13,93.07,85.83,False,False,,,,
2026-03-14,92.89,85.48,False,False,,,,
2026-03-15,92.72,85.12,False,False,,,,
2026-03-16,92.54,84.76,False,False,,,,
2026-03-17,92.37,84.41,False,False,,,,
2026-03-18,92.19,84.05,False,False,,,,
2026-03-19,92.02,83.69,False,False,,,,
2026-03-20,91.84,83.34,False,False,,,,
2026-03-21,91.67,82.98,False,False,,,,
2026-03-22,91.49,82.62,False,False,,,,
2026-03-23,91.32,82.27,False,False,,,,
2026-03-24,91.14,81.91,False,False,,,,
2026-03-25,90.97,81.56,False,False,,,,
2026-03-26,90.79,81.2,False,False,,,,
2026-03-27,90.66,80.9,False,False,,,,
2026-03-28,90.42,80.57,False,False,,,,
2026-03-29,90.18,80.23,False,False,,,,
2026-03-30,89.93,79.9,False,False,,,,
2026-03-31,89.89,79.76,False,False,,,,
2026-04-01,89.84,79.61,False,False,,,,
2026-04-02,89.79,79.47,False,False,,,,
2026-04-03,89.74,79.33,False,False,,,,
2026-04-04,89.7,79.19,False,False,,,,
2026-04-05,89.65,79.04,False,False,,,,
2026-04-06,89.6,78.9,False,False,,,,
2026-04-07,89.56,78.76,False,False,,,,
2026-04-08,89.51,78.61,False,False,,,,
2026-04-09,89.46,78.47,False,False,,,,
2026-04-10,89.41,78.33,False,False,,,,
2026-04-11,89.37,78.19,False,False,,,,
2026-04-12,89.32,78.04,False,False,,,,
2026-04-13,89.27,77.9,False,False,,,,
2026-04-14,89.22,77.6,False,False,,,,
2026-04-15,89.11,77.25,False,False,,,,
2026-04-16,89.0,76.9,False,False,,,,
2026-04-17,88.98,76.62,False,False,,,,
2026-04-18,88.96,76.35,False,False,,,,
2026-04-19,88.93,76.08,False,False,,,,
2026-04-20,88.91,75.8,False,False,,,,
2026-04-21,88.91,75.49,False,False,,,,
2026-04-22,88.91,75.17,False,False,,,,
2026-04-23,88.91,74.86,False,False,,,,
2026-04-24,88.91,74.54,False,False,,,,
2026-04-25,88.91,74.23,False,False,,,,
2026-04-26,88.91,73.91,False,False,,,,
2026-04-27,88.91,73.6,False,False,,,,
2026-04-28,88.88,73.29,False,False,,,,
2026-04-29,88.84,72.97,False,False,,,,
2026-04-30,88.8,72.66,False,False,,,,
2026-05-01,88.76,72.35,False,False,,,,
2026-05-02,88.73,72.04,False,False,,,,
2026-05-03,88.69,71.73,False,False,,,,
2026-05-04,88.65,71.41,False,False,,,,
2026-05-05,88.61,71.1,False,False,,,,
2026-05-06,88.82,70.55,False,False,,,,
2026-05-07,89.04,70.0,False,False,,,,
2026-05-08,89.35,70.02,False,False,,,,
2026-05-09,89.66,70.03,False,False,,,,
2026-05-10,89.97,70.05,False,False,,,,
2026-05-11,90.28,70.07,False,False,,,,
2026-05-12,90.59,70.08,False,False,,,,
2026-05-13,90.9,70.1,False,False,,,,
2026-05-14,91.21,70.12,False,False,,,,
2026-05-15,91.52,70.13,False,False,,,,
2026-05-16,91.83,70.15,False,False,,,,
2026-05-17,92.14,70.17,False,False,,,,
2026-05-18,92.45,70.18,False,False,,,,
2026-05-19,92.76,70.2,False,False,,,,
2026-05-20,92.75,70.0,False,False,,,,
2026-05-21,92.73,69.8,False,False,,,,
2026-05-22,92.75,69.5,False,False,,,,
2026-05-23,92.64,69.3,False,False,,,,
2026-05-24,92.53,69.1,False,False,,,,
2026-05-25,92.43,68.9,False,False,,,,
2026-05-26,92.32,68.7,False,False,,,,
2026-05-27,92.34,68.5,False,False,,,,
2026-05-28,92.35,68.3,False,False,,,,
2026-05-29,92.37,68.1,False,False,,,,
2026-05-30,92.43,68.18,False,False,,,,
2026-05-31,92.49,68.27,False,False,,,,
2026-06-01,92.55,68.35,False,False,,,,
2026-06-02,92.61,68.43,False,False,,,,
2026-06-03,92.67,68.52,False,False,,,,
2026-06-04,92.73,68.6,False,False,,,,
2026-06-05,92.79,68.68,False,False,,,,
2026-06-06,92.85,68.77,False,False,,,,
2026-06-07,92.91,68.85,False,False,,,,
2026-06-08,92.97,68.93,False,False,,,,
2026-06-09,93.03,69.02,False,False,,,,
2026-06-10,93.09,69.1,False,False,,,,
2026-06-11,93.12,69.17,False,False,,,,
2026-06-12,93.14,69.23,False,False,,,,
2026-06-13,93.17,69.3,False,False,,,,
2026-06-14,93.19,69.36,False,False,,,,
2026-06-15,93.22,69.43,False,False,,,,
2026-06-16,93.24,69.5,False,False,,,,
2026-06-17,93.27,69.56,False,False,,,,
2026-06-18,93.29,69.63,False,False,,,,
2026-06-19,93.32,69.69,False,False,,,,
2026-06-20,93.34,69.76,False,False,,,,
2026-06-21,93.37,69.83,False,False,,,,
2026-06-22,93.39,69.89,False,False,,,,
2026-06-23,93.42,69.96,False,False,,,,
2026-06-24,93.45,70.02,False,False,,,,
2026-06-25,93.47,70.09,False,False,,,,
2026-06-26,93.5,70.16,False,False,,,,
2026-06-27,93.52,70.22,False,False,,,,
2026-06-28,93.55,70.29,False,False,,,,
2026-06-29,93.57,70.35,False,False,,,,
2026-06-30,93.6,70.42,False,False,,,,
2026-07-01,93.62,70.49,False,False,,,,
2026-07-02,93.65,70.55,False,False,,,,
2026-07-03,93.67,70.62,False,False,,,,
2026-07-04,93.7,70.68,False,False,,,,
2026-07-05,93.72,70.75,False,False,,,,
2026-07-06,93.75,70.82,False,False,,,,
2026-07-07,93.77,70.88,False,False,,,,
2026-07-08,93.8,70.95,False,False,,,,
2026-07-09,93.82,71.01,False,False,,,,
2026-07-10,93.85,71.08,False,False,,,,
2026-07-11,93.88,71.15,False,False,,,,
2026-07-12,93.9,71.21,False,False,,,,
2026-07-13,93.93,71.28,False,False,,,,
2026-07-14,93.95,71.34,False,False,,,,
2026-07-15,93.98,71.41,False,False,,,,
2026-07-16,94.0,71.48,False,False,,,,
2026-07-17,94.03,71.54,False,False,,,,
2026-07-18,94.05,71.61,False,False,,,,
2026-07-19,94.08,71.67,False,False,,,,
2026-07-20,94.1,71.74,False,False,,,,
2026-07-21,94.13,71.81,False,False,,,,
2026-07-22,94.15,71.87,False,False,,,,
2026-07-23,94.18,71.94,False,False,,,,
2026-07-24,94.2,72.0,False,False,,,,
2026-07-25,94.23,72.07,False,False,,,,
2026-07-26,94.25,72.14,False,False,,,,
2026-07-27,94.28,72.2,False,False,,,,
2026-07-28,94.31,72.27,False,False,,,,
2026-07-29,94.33,72.33,False,False,,,,
2026-07-30,94.36,72.4,False,False,,,,
2026-07-31,94.27,72.12,False,False,,,,
2026-08-01,94.18,71.85,False,False,,,,
2026-08-02,94.09,71.57,False,False,,,,
2026-08-03,94.0,71.3,False,False,,,,
2026-08-04,93.84,70.93,False,False,,,,
2026-08-05,93.68,70.57,False,False,,,,
2026-08-06,93.52,70.2,False,False,,,,
2026-08-07,93.33,69.85,False,False,,,,
2026-08-08,93.14,69.5,False,False,,,,
2026-08-09,92.96,69.15,False,False,,,,
2026-08-10,92.77,68.8,False,False,,,,
2026-08-11,92.57,68.45,False,False,,,,
2026-08-12,92.37,68.1,False,False,,,,
2026-08-13,92.18,67.75,False,False,,,,
2026-08-14,91.98,67.4,False,False,,,,
2026-08-15,92.02,66.3,False,True,90.72,93.24,63.78,68.91
2026-08-16,91.91,65.95,False,True,90.63,93.34,63.47,68.59
2026-08-17,91.81,65.61,False,True,90.57,93.04,63.1,68.07
2026-08-18,91.72,65.3,False,True,90.45,93.09,62.7,67.95
2026-08-19,91.64,65.01,False,True,90.34,92.91,62.69,67.58
2026-08-20,91.58,64.74,False,True,90.36,92.96,62.21,67.48
2026-08-21,91.53,64.5,False,True,90.16,92.9,61.91,67.05
2026-08-22,91.49,64.28,False,True,90.16,92.82,61.55,66.93
2026-08-23,91.47,64.09,False,True,90.11,92.8,61.41,66.83
2026-08-24,91.45,63.92,False,True,90.14,92.84,61.15,66.45
2026-08-25,91.45,63.77,False,True,90.15,92.85,61.19,66.49
2026-08-26,91.47,63.65,False,True,90.05,92.86,60.99,66.29
2026-08-27,91.48,63.54,False,True,90.12,92.72,60.67,65.98
2026-08-28,91.51,63.46,False,True,90.23,92.82,60.55,66.35
2026-08-29,91.55,63.39,False,True,90.15,93.02,60.53,66.31
2026-08-30,91.59,63.33,False,True,90.14,93.01,60.74,66.21
2026-08-31,91.63,63.28,False,True,90.36,93.01,60.34,66.28
2026-09-01,91.68,63.25,False,True,90.27,93.2,60.44,66.19
2026-09-02,91.73,63.22,False,True,90.37,93.31,60.06,66.27
2026-09-03,91.79,63.19,False,True,90.31,93.29,59.94,66.28
2026-09-04,91.84,63.17,False,True,90.31,93.26,59.9,66.24
2026-09-05,91.9,63.15,False,True,90.5,93.36,59.83,66.18
2026-09-06,91.95,63.13,False,True,90.34,93.5,59.89,66.27
2026-09-07,92.0,63.1,False,True,90.46,93.57,59.43,66.54
2026-09-08,92.06,63.08,False,True,90.5,93.75,59.66,66.82
2026-09-09,92.11,63.05,False,True,90.57,93.78,59.73,66.64
2026-09-10,92.16,63.02,False,True,90.52,93.91,59.48,66.93
2026-09-11,92.21,62.98,False,True,90.61,93.89,59.21,67.19
2026-09-12,92.26,62.94,False,True,90.51,93.9,58.83,66.76
2026-09-13,92.32,62.9,False,True,90.75,94.05,58.93,66.96
2026-09-14,92.37,62.86,False,True,90.62,94.36,58.52,67.09
2026-09-15,92.42,62.82,False,True,90.75,94.32,58.48,66.8
2026-09-16,92.48,62.77,False,True,90.61,94.28,58.03,67.15
2026-09-17,92.54,62.73,False,True,90.68,94.5,57.85,67.02
2026-09-18,92.6,62.7,False,True,90.8,94.53,58.02,66.97
2026-09-19,92.66,62.66,False,True,90.77,94.62,58.02,67.41
2026-09-20,92.72,62.63,False,True,90.72,94.75,57.57,67.29
2026-09-21,92.79,62.61,False,True,90.65,94.67,56.92,68.33
2026-09-22,92.86,62.59,False,True,90.91,94.9,57.28,67.68
2026-09-23,92.93,62.58,False,True,90.97,95.04,57.12,67.84
2026-09-24,93.01,62.57,False,True,90.73,95.27,56.73,68.37
2026-09-25,93.08,62.57,False,True,90.84,95.37,56.24,68.2
2026-09-26,93.16,62.58,False,True,90.84,95.41,56.25,68.91
2026-09-27,93.24,62.59,False,True,90.89,95.78,56.06,69.01
2026-09-28,93.31,62.61,False,True,90.91,95.67,56.0,69.26
2026-09-29,93.39,62.63,False,True,90.8,95.91,55.93,69.41
2026-09-30,93.46,62.65,False,True,91.0,96.04,56.07,70.03
2026-10-01,93.53,62.68,False,True,90.81,96.09,55.25,69.78
2026-10-02,93.59,62.7,False,True,90.85,96.32,55.64,70.21
2026-10-03,93.66,62.72,False,True,90.96,96.46,54.97,70.07
2026-10-04,93.71,62.75,False,True,90.97,96.6,55.31,71.16
2026-10-05,93.77,62.76,False,True,90.72,96.69,54.62,71.1
2026-10-06,93.81,62.77,False,True,90.76,96.98,54.03,71.28
2026-10-07,93.85,62.78,False,True,90.68,96.84,54.55,71.3
2026-10-08,93.89,62.78,False,True,90.46,97.02,53.83,71.48
2026-10-09,93.92,62.77,False,True,90.57,97.08,54.17,71.92
2026-10-10,93.94,62.75,False,True,90.63,97.31,52.88,72.68
2026-10-11,93.96,62.73,False,True,90.2,97.35,52.36,72.18
2026-10-12,93.98,62.69,False,True,90.45,97.18,52.86,72.46
2026-10-13,93.99,62.65,False,True,90.2,97.49,52.37,73.21
2026-10-14,94.01,62.6,False,True,90.16,97.64,52.04,73.56
2026-10-15,94.02,62.55,False,True,90.23,97.65,51.64,73.36
2026-10-16,94.03,62.49,False,True,90.07,97.92,51.57,73.93
2026-10-17,94.04,62.42,False,True,89.99,97.9,51.58,73.71
2026-10-18,94.05,62.35,False,True,89.96,98.03,50.41,74.13
2026-10-19,94.06,62.28,False,True,89.88,98.01,50.76,74.1
2026-10-20,94.08,62.2,False,True,89.73,98.12,50.34,74.35
2026-10-21,94.1,62.13,False,True,89.86,98.24,49.91,74.71
2026-10-22,94.13,62.06,False,True,89.71,98.36,49.47,75.74
2026-10-23,94.16,61.99,False,True,89.59,98.66,49.25,74.88
2026-10-24,94.2,61.92,False,True,89.52,98.27,48.2,75.61
2026-10-25,94.25,61.85,False,True,89.61,98.89,47.9,75.71
2026-10-26,94.3,61.79,False,True,89.53,99.08,47.61,76.28
2026-10-27,94.35,61.73,False,True,89.62,99.05,46.7,76.37
2026-10-28,94.41,61.68,False,True,89.33,99.18,47.53,76.9
2026-10-29,94.48,61.63,False,True,89.22,99.61,46.46,76.81
2026-10-30,94.55,61.57,False,True,89.2,99.21,45.96,76.64
2026-10-31,94.62,61.52,False,True,89.52,99.82,46.02,77.27
2026-11-01,94.69,61.47,False,True,89.44,99.84,45.7,78.06
2026-11-02,94.76,61.41,False,True,89.29,99.9,45.64,77.14
2026-11-03,94.83,61.35,False,True,89.49,100.13,44.39,78.12
2026-11-04,94.89,61.28,False,True,89.25,100.48,44.66,78.2
2026-11-05,94.95,61.2,False,True,89.56,100.7,44.88,78.74
2026-11-06,95.01,61.12,False,True,89.01,100.58,44.26,79.02
2026-11-07,95.06,61.02,False,True,89.12,100.8,43.83,78.96
2026-11-08,95.1,60.9,False,True,89.1,100.92,43.29,79.31
2026-11-09,95.13,60.78,False,True,88.95,101.13,43.06,78.67
2026-11-10,95.16,60.63,False,True,88.85,101.03,41.74,79.14
2026-11-11,95.17,60.47,False,True,89.02,101.56,41.13,79.46
2026-11-12,95.17,60.3,False,True,88.61,101.38,41.7,79.44
